# pars:
# q = 0.5
# alpha = alpha_tilde
0,.99999999999998830297128894868718000987265573430547720200424307557984104812900518568936836249398266460898265615125836967830040237420593603705069448177692497670122720330172413428817156397425466276940087231169597672712894381296483810100715836438765860630693715794748684842048080264152935144520255604321683558692144761124314602221317973733606973916466840011139804903142232517554793358479793356784525092358610183588061754174045523954146715880330752859148345340840482894196871437515384157706146889635782486
.25e-1,.99390367806257755410771711365963652995479166547302384382052427133817894252506605293589490494941621117006697467255897496003996514069701162925919330126896532598463211103385761338006776128625354418539814772768084313829218625549284984462464293832111088822376964581784615247456248795030583266388528850771567463800114171992440045647409896708994096264567187905845300622456762489621765917196285427324610234584750416477005139352206996354017366041390047169123991406112109805725353741034782466007639857221401068
.50e-1,.98810467725448324961682008111798458752199390442802732101127524021181354379703623081593129324849397176379249931558940949051901589436078479894935441068389058169270874254997558060082705980056765588272929490592019144539872468837994948051575226082001710366662141319515323300515315476500992840202475952604787653525342003714143868077343496595655815101265827409419060793937022736528154731991424321748012967754488616306467416836893272610127179287794242944893047277789222079127331187406218411733314683828697164
.75e-1,.98258849705312052887491816925509351406318221347652932996424150239839945557251363113461756183474134966197408003529888760306819669587308196638355688498063316547952701470807220739989040500837222474452726201741240967614849597539843513923309487876395239416407311824351368245077320598152621686350153311174446311662633837117521240148210236190866903478720185807229602948345069351855840292050704336473738487185411048297209646611236250045604759973355138175400880090353900358039652294990760266215682154592166887
.100,.97734134413473603530503088726455993791747964133910416106399667078190464530431657301730051300452284233282211848728989738471990983860001065780271317442318992376117418665233818459306662344407841830653347131416145570040310914642350308844522804708050677327666611364922997281281848330255170127133155199730756466230584181237873552935578041872325544781139718977932267956215998536389068382564697975650118808106295360726619267174592128888498393463129094089642383711466480042596303227607982441385212941559535351
.125,.97235009788391391150193523205947009078475227060874488628440774636337174963569509126836823939989689218449819827914109749235560791683870546874002615295772678035411391326514268246428363944751336579215461450085498449919402290112551141638508335781322006534932162632436741043672190151963134315960225496151077218167256479088949520355511867806075890435371225412862231778868185366968743958721203848000637413347489961210573130739308596217319095080888193238115667575902883134985431474503439162622453714699232428
.150,.96760227758520303622964817110190711889543713830535299554115683393085332898867453206616510637019066097854022091378477819693696052078550329513805364561552479545520291770426178896740221558253059447211545552498220374306390106085673227810301680223885724177159929924708234542106141640049792617785369400883745146725175959642547251664867461728034783023720038193948916274998053635220891364397789971491564779105101370429612193361419284107348426369487297796107732614154617541674175747227735811873502787256908790
.175,.96308601121482748226564153606603981839570741006610723702151941895638447926789420333647202519371792168963218845993133864516444851074463423920109389001506482513341089360629534182978654534851805907168566181307562621881774000358500157619129382890028773407212464513148124318357590671613272525168513235786209027865407833960894010027527956308619271439946786586953858569770865169627492129591570911202554882775519057941957197841827272799922352157388956692125696815491154328717111987774678357768676208893657861
.200,.95879000575444321556434306433065826886477834995682872699035686703307782001904940366766055549353990646955304305313577021955323433960774182484621828955476801275614592736881621968121561760691574824368511165533507683428228083988584158213998625593438433086243134371656618001852607584175529522996325878981287969891989756986591756918424448159731951393562250144543140585218003393807649137627910300556079581329213543536368934798633505994182990846549393056945427024904696697965550446180947492145353105602239617
.225,.95470351895270996461425687847620787041091861738733541039914648814585161405445638709878423125847341997482968457867144062308541571104038121601039838572730708974042146279504181180972756882447014697934055937515054727317489250425188531785786982619714513155450181108269495909033170187661865325346053790070790107986630101700055347001169880609896478240336034019424833941206230036338280882649944407602690581331453250564578898927965235938731309437301696613598458386161232140032732871324115547041859738604811356
.250,.95081633246406748092176389056107756655289550124137557146460459542172311305572373868919931393248134661228562987551331032536762838490130435371834195964538465478967485911633012694723605133024223217494944379304011903798446872780429866745407347565110831289307680328929817999046304944218116517301499546638329974602811759697474400398313837277380023232186591173142932862085508538326124688239075952941767169371415341690077398288500644113035846176916667133692900596991804437337028685417629626974733156142224739
.275,.94711872629754913988621019429737663725242412983007685494581223040026776485047442279451266625873303801658170081463731920458651297808399756140508462153385417869715217920503073072598863543714102274637554768657329825225733598577109321433582931729688009089391144779526862816129851233395821753667963162488029253105798923313993137762656038968894156338367568839213280590305773716369207569594759452548465737921906572263234912374085260340107768136906491687998654373257536726368806883085911487114006757280316065
.300,.94360145451174160704984631334125099428919472889180571037683209024339653028743332088963920150644527868215322770965344599610146956673995699412507057569630255782452546812410503420495236075994510055934174160841344241025050905379760481619693999525936531940353559014486683585177207292755823157647546470358794516865030010091204981905951273685385869154151551099827511387731295240922616552186470190941277773727923161394237533102954524411891483144175816663804098451534949646771106162962501376433712525599229169
.325,.94025572209511530895811496583828672793572135077860078781761050542606860609944693836541128760326593650560396948369676245863937853591096910311341484444747455104057543869553632747889107446989802695863358532944707027524467501156683974633893874233549326167233304191611014554464544419607422837855779316016642986061260416950019164611137229043012069113272412950151172406347887345300830975817897297194024060854350054696603610830220454563593886945781820813601671399471032129932125125028126580824339764434061790
.350,.93707316297391449230938896036187113008611413001945423476108201270699649438811810233624855037672118102530289623677244866889768123873599014454505874784501072321287990053882515807340437883714551890849228469029686271652122435158164247568299688010597573550312746274398046314702013651418784534220510370444501691781401150708637226996813368666259677278776186664765442676818662841039744713562187443647671796048072872194319884310652643928802062990705512027416326557107771781031112135281043728677797898985829997
.375,.93404581909261514136354476755508849899393118169753678730370031859749116633314030439981680552639947260275044324455479654569963802388862739515051829126280406410196821822051020260900404693612711475909757706118292752376245351715573422703116040723286052244001568759139638758318917231870361742827895251318563816343129110818225387622691224990302906986068458979029693707996152653960080392204361028829925247343130266619058964952047300214151860525770342318734095705957337510834313132830493679988140615516430644
.400,.93116612051464100190005174681412535936443260196450026336649174238406489251488877117466663788945012267940648583203052979397487968571966435695605594580215488980867262333412340752307397667203891340934035225754938119386029858714700799620674546362880690801711359344333496063902559255043468973540763581688350142848309910696131907981227608247602931360305906979501037614084718401646037076177462200007667613589139857822619133167917173443387396221073264676561763214769768394050017465021284449480475667243049156
.425,.92842686649357913671134530383422794399814627206527297531979436909652373322414341583362544616112528582053866959988518948093224529501189087121859253793143111988438921515864213981255074823004987413705275952750181181424661304562997096408913768406227211053934030444566119783479874485163034606254344948732068002533993073637878141044357864332411237729017114191593292473975861326120041295907653476307395433102777295128247132598215629510716757982458544046208377060511668732141303298754514072761728413666604587
.450,.92582120746756319195672072864288325835186865632677447297252915663102013785030052935920864228355232277941004008331685763962769474647225985228143845601096900509748297310542083447089235102507702693025539243563007804205077434375244439503943575937585322772610732565147325794758284114882348922803734944428128636418238768465623356925645467853802588767580703443151019851475587739231583482684793116181741879382799592991712523753386602860613235748712117785176332466891506050351811485404912110008442830274497627
