0,1.00000000295572
.5e-1,.998617504893168
.10,.997540816622578
.15,.996702290955076
.20,.996049246519028
.25,.995540654989882
.30,.995144563501304
.35,.994836087165942
.40,.994595845527676
.45,.993983080564536
.50,.992755297218911
.55,.991761696964292
.60,.990957274395159
.65,.990305727087213
.70,.989777781764960
.75,.989349830644490
.80,.989002770417726
.85,.988483387884201
.90,.987366370886208
.95,.986425662603154
1.00,.985632755711096
1.05,.984963872450895
1.10,.984399158671082
1.15,.983922019147527
1.20,.983518568447076
1.25,.983177176818731
1.30,.982727101461648
1.35,.981830842831265
1.40,.981044562272918
1.45,.980353890443156
1.50,.979746544782444
1.55,.979211803076492
1.60,.978740513792026
1.65,.978324694569890
1.70,.977957439325414
1.75,.977632726730999
1.80,.977345391256152
1.85,.977090873007477
1.90,.976863353505187
1.95,.976317501631899
2.00,.975775381323937
2.05,.975278909790014
2.10,.974823626046805
2.15,.974405560937976
2.20,.974021176828495
2.25,.973667316505892
2.30,.973341167258355
2.35,.973040188657113
2.40,.972762105352919
2.45,.972504914979193
2.50,.972266778124717
2.55,.972046050709707
2.60,.971841249916534
2.65,.971651049682119
2.70,.971474208417978
2.75,.971307578072480
2.80,.971154710201182
2.85,.971012178421745
2.90,.970879154815605
2.95,.970754930514909
3.00,.970638829272877
3.05,.970530241090613
3.10,.970428608450692
3.15,.970333421356722
3.20,.970244212672218
3.25,.970160554143590
3.30,.970082052738914
3.35,.970008347381822
3.40,.969939106032751
3.45,.969874023019420
3.50,.969812822205136
3.55,.969755234755526
3.60,.969701021160297
3.65,.969649957474663
3.70,.969601850444937
3.75,.969554065105641
3.80,.969511643049743
3.85,.969471595161583
3.90,.969433776604993
3.95,.969398052373102
4.00,.969364296543797
4.05,.969332391599706
4.10,.969302227802539
4.15,.969273702618548
4.20,.969246724410437
4.25,.969221203834134
4.30,.969197046149335
4.35,.969174177385153
4.40,.969152525483314
4.45,.969132021909474
4.50,.969112582367334
4.55,.969094183363077
4.60,.969076749792259
4.65,.969060228089205
4.70,.969044567917511
4.75,.969029721953908
4.80,.969015645687386
4.85,.969002297235492
4.90,.968989637171199
4.95,.968977628405445
5.00,.968966235881279
5.05,.968955426621448
5.10,.968945169620055
5.15,.968935435534972
5.20,.968926196704464
5.25,.968917428973505
5.30,.968909103125679
5.35,.968901199224004
5.40,.968893694632222
5.45,.968884259521738
5.50,.968877711607447
5.55,.968871483038874
5.60,.968865558241260
5.65,.968859922404886
5.70,.965615118103677
5.75,.959414105388705
5.80,.954583872512479
5.85,.950821246956461
5.90,.947890115594439
5.95,.945606591416884
6.00,.943827461006767
6.05,.942441199201169
6.10,.941360906240121
6.15,.940518974436197
6.20,.939862670612707
6.25,.939350996130038
6.30,.938951959355559
6.35,.938640672994933
6.40,.938397769185476
6.45,.938208136471603
6.50,.938060013716280
6.55,.937944240255589
6.60,.937853680678710
6.65,.937782784703124
6.70,.937727206809158
6.75,.937683580089597
6.80,.937649278348211
6.85,.937622259614771
6.90,.937600924702744
6.95,.937584034763752
7.00,.937570613539041
7.05,.937559913888234
7.10,.937551326850526
7.15,.937544419383009
7.20,.937538823007835
7.25,.937534258395141
7.30,.937530507081692
7.35,.937527399008890
7.40,.937524800911085
7.45,.937522608640348
7.50,.937520740678021
7.55,.931857161259479
7.60,.927217333998576
7.65,.923418505750663
7.70,.920308237366551
7.75,.917761674009508
7.80,.915676665964997
7.85,.913969536269431
7.90,.912570858536319
7.95,.911426618616772
8.00,.910489720747260
8.05,.909722586710595
8.10,.909094421638532
8.15,.908580072299298
8.20,.908158897382312
8.25,.907814010216888
8.30,.907531585025028
8.35,.907300302077720
8.40,.907110905419822
8.45,.906955783371713
8.50,.906828722101978
8.55,.906724660060026
8.60,.906639420178643
8.65,.906569592581168
8.70,.906512385402190
8.75,.906465512760411
8.80,.906427103046837
8.85,.906395623833761
8.90,.906369820395133
8.95,.906348665372080
9.00,.906331331879358
9.05,.906317093140919
9.10,.906305418268341
9.15,.906295831046832
9.20,.906287963034527
9.25,.906281505429791
9.30,.906276193955766
9.35,.906271819353259
9.40,.906268224637122
9.45,.906262804218613
9.50,.906260483276192
9.55,.906258582924238
9.60,.906257027417400
9.65,.906255753344153
9.70,.906254710433052
9.75,.906253869556497
9.80,.906253157614637
9.85,.906252586473193
9.90,.906252116523284
9.95,.906251732886152
10.00,.906251418748013
10.05,.906251161648119
10.10,.906250951071850
10.15,.906250778741313
10.20,.906250637632841
10.25,.904522909580604
10.30,.900410603778775
10.35,.896871109335601
10.40,.893824638248702
10.45,.891202516293574
10.50,.888945635010476
10.55,.887003119291760
10.60,.885331180514908
10.65,.883892129474908
10.70,.882653531453080
10.75,.881587451593886
10.80,.880669872080920
10.85,.879880104152612
10.90,.879200347498528
10.95,.878615270094029
11.00,.878111691774042
